ID,Audio,Emotion,Text,Semantic
7136,kaggle/input/cremad/AudioWAV/1088_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
7137,kaggle/input/cremad/AudioWAV/1088_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
7138,kaggle/input/cremad/AudioWAV/1088_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
7139,kaggle/input/cremad/AudioWAV/1088_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
7140,kaggle/input/cremad/AudioWAV/1088_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
7141,kaggle/input/cremad/AudioWAV/1088_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
7142,kaggle/input/cremad/AudioWAV/1088_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
7143,kaggle/input/cremad/AudioWAV/1088_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
7144,kaggle/input/cremad/AudioWAV/1088_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
7145,kaggle/input/cremad/AudioWAV/1088_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
7146,kaggle/input/cremad/AudioWAV/1088_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
7147,kaggle/input/cremad/AudioWAV/1088_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
7148,kaggle/input/cremad/AudioWAV/1088_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
7149,kaggle/input/cremad/AudioWAV/1088_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
7150,kaggle/input/cremad/AudioWAV/1088_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
7151,kaggle/input/cremad/AudioWAV/1088_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
7152,kaggle/input/cremad/AudioWAV/1088_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
7153,kaggle/input/cremad/AudioWAV/1088_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
7154,kaggle/input/cremad/AudioWAV/1088_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
7155,kaggle/input/cremad/AudioWAV/1088_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
7156,kaggle/input/cremad/AudioWAV/1088_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
7157,kaggle/input/cremad/AudioWAV/1088_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
7158,kaggle/input/cremad/AudioWAV/1088_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
7159,kaggle/input/cremad/AudioWAV/1088_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
7160,kaggle/input/cremad/AudioWAV/1088_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
7161,kaggle/input/cremad/AudioWAV/1088_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
7162,kaggle/input/cremad/AudioWAV/1088_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
7163,kaggle/input/cremad/AudioWAV/1088_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
7164,kaggle/input/cremad/AudioWAV/1088_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
7165,kaggle/input/cremad/AudioWAV/1088_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
7166,kaggle/input/cremad/AudioWAV/1088_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
7167,kaggle/input/cremad/AudioWAV/1088_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
7168,kaggle/input/cremad/AudioWAV/1088_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
7169,kaggle/input/cremad/AudioWAV/1088_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
7170,kaggle/input/cremad/AudioWAV/1088_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
7171,kaggle/input/cremad/AudioWAV/1088_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
7172,kaggle/input/cremad/AudioWAV/1088_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
7173,kaggle/input/cremad/AudioWAV/1088_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
7174,kaggle/input/cremad/AudioWAV/1088_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
7175,kaggle/input/cremad/AudioWAV/1088_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
7176,kaggle/input/cremad/AudioWAV/1088_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
7177,kaggle/input/cremad/AudioWAV/1088_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
7178,kaggle/input/cremad/AudioWAV/1088_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
7179,kaggle/input/cremad/AudioWAV/1088_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
7180,kaggle/input/cremad/AudioWAV/1088_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
7181,kaggle/input/cremad/AudioWAV/1088_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
7182,kaggle/input/cremad/AudioWAV/1088_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
7183,kaggle/input/cremad/AudioWAV/1088_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
7184,kaggle/input/cremad/AudioWAV/1088_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
7185,kaggle/input/cremad/AudioWAV/1088_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
7186,kaggle/input/cremad/AudioWAV/1088_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
7187,kaggle/input/cremad/AudioWAV/1088_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
7188,kaggle/input/cremad/AudioWAV/1088_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
7189,kaggle/input/cremad/AudioWAV/1088_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
7190,kaggle/input/cremad/AudioWAV/1088_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
7191,kaggle/input/cremad/AudioWAV/1088_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
7192,kaggle/input/cremad/AudioWAV/1088_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
7193,kaggle/input/cremad/AudioWAV/1088_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
7194,kaggle/input/cremad/AudioWAV/1088_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
7195,kaggle/input/cremad/AudioWAV/1088_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
7196,kaggle/input/cremad/AudioWAV/1089_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
7197,kaggle/input/cremad/AudioWAV/1089_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
7198,kaggle/input/cremad/AudioWAV/1089_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
7199,kaggle/input/cremad/AudioWAV/1089_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
7200,kaggle/input/cremad/AudioWAV/1089_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
7201,kaggle/input/cremad/AudioWAV/1089_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
7202,kaggle/input/cremad/AudioWAV/1089_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
7203,kaggle/input/cremad/AudioWAV/1089_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
7204,kaggle/input/cremad/AudioWAV/1089_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
7205,kaggle/input/cremad/AudioWAV/1089_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
7206,kaggle/input/cremad/AudioWAV/1089_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
7207,kaggle/input/cremad/AudioWAV/1089_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
7208,kaggle/input/cremad/AudioWAV/1089_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
7209,kaggle/input/cremad/AudioWAV/1089_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
7210,kaggle/input/cremad/AudioWAV/1089_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
7211,kaggle/input/cremad/AudioWAV/1089_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
7212,kaggle/input/cremad/AudioWAV/1089_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
7213,kaggle/input/cremad/AudioWAV/1089_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
7214,kaggle/input/cremad/AudioWAV/1089_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
7215,kaggle/input/cremad/AudioWAV/1089_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
7216,kaggle/input/cremad/AudioWAV/1089_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
7217,kaggle/input/cremad/AudioWAV/1089_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
7218,kaggle/input/cremad/AudioWAV/1089_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
7219,kaggle/input/cremad/AudioWAV/1089_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
7220,kaggle/input/cremad/AudioWAV/1089_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
7221,kaggle/input/cremad/AudioWAV/1089_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
7222,kaggle/input/cremad/AudioWAV/1089_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
7223,kaggle/input/cremad/AudioWAV/1089_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
7224,kaggle/input/cremad/AudioWAV/1089_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
7225,kaggle/input/cremad/AudioWAV/1089_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
7226,kaggle/input/cremad/AudioWAV/1089_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
7227,kaggle/input/cremad/AudioWAV/1089_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
7228,kaggle/input/cremad/AudioWAV/1089_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
7229,kaggle/input/cremad/AudioWAV/1089_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
7230,kaggle/input/cremad/AudioWAV/1089_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
7231,kaggle/input/cremad/AudioWAV/1089_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
7232,kaggle/input/cremad/AudioWAV/1089_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
7233,kaggle/input/cremad/AudioWAV/1089_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
7234,kaggle/input/cremad/AudioWAV/1089_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
7235,kaggle/input/cremad/AudioWAV/1089_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
7236,kaggle/input/cremad/AudioWAV/1089_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
7237,kaggle/input/cremad/AudioWAV/1089_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
7238,kaggle/input/cremad/AudioWAV/1089_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
7239,kaggle/input/cremad/AudioWAV/1089_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
7240,kaggle/input/cremad/AudioWAV/1089_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
7241,kaggle/input/cremad/AudioWAV/1089_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
7242,kaggle/input/cremad/AudioWAV/1089_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
7243,kaggle/input/cremad/AudioWAV/1089_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
7244,kaggle/input/cremad/AudioWAV/1089_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
7245,kaggle/input/cremad/AudioWAV/1089_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
7246,kaggle/input/cremad/AudioWAV/1089_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
7247,kaggle/input/cremad/AudioWAV/1089_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
7248,kaggle/input/cremad/AudioWAV/1089_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
7249,kaggle/input/cremad/AudioWAV/1089_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
7250,kaggle/input/cremad/AudioWAV/1089_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
7251,kaggle/input/cremad/AudioWAV/1089_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
7252,kaggle/input/cremad/AudioWAV/1089_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
7253,kaggle/input/cremad/AudioWAV/1089_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
7254,kaggle/input/cremad/AudioWAV/1089_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
7255,kaggle/input/cremad/AudioWAV/1089_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
7256,kaggle/input/cremad/AudioWAV/1089_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
7257,kaggle/input/cremad/AudioWAV/1089_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
7258,kaggle/input/cremad/AudioWAV/1089_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
7259,kaggle/input/cremad/AudioWAV/1089_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
7260,kaggle/input/cremad/AudioWAV/1089_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
7261,kaggle/input/cremad/AudioWAV/1089_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
7262,kaggle/input/cremad/AudioWAV/1089_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
7263,kaggle/input/cremad/AudioWAV/1089_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
7264,kaggle/input/cremad/AudioWAV/1089_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
7265,kaggle/input/cremad/AudioWAV/1089_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
7266,kaggle/input/cremad/AudioWAV/1089_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
7267,kaggle/input/cremad/AudioWAV/1089_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
7268,kaggle/input/cremad/AudioWAV/1089_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
7269,kaggle/input/cremad/AudioWAV/1089_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
7270,kaggle/input/cremad/AudioWAV/1089_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
7271,kaggle/input/cremad/AudioWAV/1089_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
7272,kaggle/input/cremad/AudioWAV/1089_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
7273,kaggle/input/cremad/AudioWAV/1089_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
7274,kaggle/input/cremad/AudioWAV/1089_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
7275,kaggle/input/cremad/AudioWAV/1089_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
7276,kaggle/input/cremad/AudioWAV/1089_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
7277,kaggle/input/cremad/AudioWAV/1089_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
7278,kaggle/input/cremad/AudioWAV/1090_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
7279,kaggle/input/cremad/AudioWAV/1090_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
7280,kaggle/input/cremad/AudioWAV/1090_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
7281,kaggle/input/cremad/AudioWAV/1090_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
7282,kaggle/input/cremad/AudioWAV/1090_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
7283,kaggle/input/cremad/AudioWAV/1090_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
7284,kaggle/input/cremad/AudioWAV/1090_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
7285,kaggle/input/cremad/AudioWAV/1090_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
7286,kaggle/input/cremad/AudioWAV/1090_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
7287,kaggle/input/cremad/AudioWAV/1090_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
7288,kaggle/input/cremad/AudioWAV/1090_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
7289,kaggle/input/cremad/AudioWAV/1090_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
7290,kaggle/input/cremad/AudioWAV/1090_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
7291,kaggle/input/cremad/AudioWAV/1090_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
7292,kaggle/input/cremad/AudioWAV/1090_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
7293,kaggle/input/cremad/AudioWAV/1090_IEO_HAP_HI.wav,Happy,It's eleven o'clock,factual_statement
7294,kaggle/input/cremad/AudioWAV/1090_IEO_HAP_LO.wav,Happy,It's eleven o'clock,factual_statement
7295,kaggle/input/cremad/AudioWAV/1090_IEO_HAP_MD.wav,Happy,It's eleven o'clock,factual_statement
7296,kaggle/input/cremad/AudioWAV/1090_IEO_NEU_XX.wav,Neutral,It's eleven o'clock,factual_statement
7297,kaggle/input/cremad/AudioWAV/1090_IEO_SAD_HI.wav,Sad,It's eleven o'clock,factual_statement
7298,kaggle/input/cremad/AudioWAV/1090_IEO_SAD_LO.wav,Sad,It's eleven o'clock,factual_statement
7299,kaggle/input/cremad/AudioWAV/1090_IEO_SAD_MD.wav,Sad,It's eleven o'clock,factual_statement
7300,kaggle/input/cremad/AudioWAV/1090_IOM_ANG_XX.wav,Anger,I'm on my way to the meeting,personal_statement
7301,kaggle/input/cremad/AudioWAV/1090_IOM_DIS_XX.wav,Disgust,I'm on my way to the meeting,personal_statement
7302,kaggle/input/cremad/AudioWAV/1090_IOM_FEA_XX.wav,Fear,I'm on my way to the meeting,personal_statement
7303,kaggle/input/cremad/AudioWAV/1090_IOM_HAP_XX.wav,Happy,I'm on my way to the meeting,personal_statement
7304,kaggle/input/cremad/AudioWAV/1090_IOM_NEU_XX.wav,Neutral,I'm on my way to the meeting,personal_statement
7305,kaggle/input/cremad/AudioWAV/1090_IOM_SAD_XX.wav,Sad,I'm on my way to the meeting,personal_statement
7306,kaggle/input/cremad/AudioWAV/1090_ITH_ANG_XX.wav,Anger,I think I have a doctor's appointment,personal_statement
7307,kaggle/input/cremad/AudioWAV/1090_ITH_DIS_XX.wav,Disgust,I think I have a doctor's appointment,personal_statement
7308,kaggle/input/cremad/AudioWAV/1090_ITH_FEA_XX.wav,Fear,I think I have a doctor's appointment,personal_statement
7309,kaggle/input/cremad/AudioWAV/1090_ITH_HAP_XX.wav,Happy,I think I have a doctor's appointment,personal_statement
7310,kaggle/input/cremad/AudioWAV/1090_ITH_NEU_XX.wav,Neutral,I think I have a doctor's appointment,personal_statement
7311,kaggle/input/cremad/AudioWAV/1090_ITH_SAD_XX.wav,Sad,I think I have a doctor's appointment,personal_statement
7312,kaggle/input/cremad/AudioWAV/1090_ITS_ANG_XX.wav,Anger,I think I've seen this before,personal_statement
7313,kaggle/input/cremad/AudioWAV/1090_ITS_DIS_XX.wav,Disgust,I think I've seen this before,personal_statement
7314,kaggle/input/cremad/AudioWAV/1090_ITS_FEA_XX.wav,Fear,I think I've seen this before,personal_statement
7315,kaggle/input/cremad/AudioWAV/1090_ITS_HAP_XX.wav,Happy,I think I've seen this before,personal_statement
7316,kaggle/input/cremad/AudioWAV/1090_ITS_NEU_XX.wav,Neutral,I think I've seen this before,personal_statement
7317,kaggle/input/cremad/AudioWAV/1090_ITS_SAD_XX.wav,Sad,I think I've seen this before,personal_statement
7318,kaggle/input/cremad/AudioWAV/1090_IWL_ANG_XX.wav,Anger,I would like a new alarm clock,personal_statement
7319,kaggle/input/cremad/AudioWAV/1090_IWL_DIS_XX.wav,Disgust,I would like a new alarm clock,personal_statement
7320,kaggle/input/cremad/AudioWAV/1090_IWL_FEA_XX.wav,Fear,I would like a new alarm clock,personal_statement
7321,kaggle/input/cremad/AudioWAV/1090_IWL_HAP_XX.wav,Happy,I would like a new alarm clock,personal_statement
7322,kaggle/input/cremad/AudioWAV/1090_IWL_NEU_XX.wav,Neutral,I would like a new alarm clock,personal_statement
7323,kaggle/input/cremad/AudioWAV/1090_IWL_SAD_XX.wav,Sad,I would like a new alarm clock,personal_statement
7324,kaggle/input/cremad/AudioWAV/1090_IWW_ANG_XX.wav,Anger,I wonder what this is about,personal_statement
7325,kaggle/input/cremad/AudioWAV/1090_IWW_DIS_XX.wav,Disgust,I wonder what this is about,personal_statement
7326,kaggle/input/cremad/AudioWAV/1090_IWW_FEA_XX.wav,Fear,I wonder what this is about,personal_statement
7327,kaggle/input/cremad/AudioWAV/1090_IWW_HAP_XX.wav,Happy,I wonder what this is about,personal_statement
7328,kaggle/input/cremad/AudioWAV/1090_IWW_NEU_XX.wav,Neutral,I wonder what this is about,personal_statement
7329,kaggle/input/cremad/AudioWAV/1090_IWW_SAD_XX.wav,Sad,I wonder what this is about,personal_statement
7330,kaggle/input/cremad/AudioWAV/1090_MTI_ANG_XX.wav,Anger,Maybe tomorrow it will be cold,narrative
7331,kaggle/input/cremad/AudioWAV/1090_MTI_DIS_XX.wav,Disgust,Maybe tomorrow it will be cold,narrative
7332,kaggle/input/cremad/AudioWAV/1090_MTI_FEA_XX.wav,Fear,Maybe tomorrow it will be cold,narrative
7333,kaggle/input/cremad/AudioWAV/1090_MTI_HAP_XX.wav,Happy,Maybe tomorrow it will be cold,narrative
7334,kaggle/input/cremad/AudioWAV/1090_MTI_NEU_XX.wav,Neutral,Maybe tomorrow it will be cold,narrative
7335,kaggle/input/cremad/AudioWAV/1090_MTI_SAD_XX.wav,Sad,Maybe tomorrow it will be cold,narrative
7336,kaggle/input/cremad/AudioWAV/1090_TAI_ANG_XX.wav,Anger,The airplane is almost full,factual_statement
7337,kaggle/input/cremad/AudioWAV/1090_TAI_DIS_XX.wav,Disgust,The airplane is almost full,factual_statement
7338,kaggle/input/cremad/AudioWAV/1090_TAI_FEA_XX.wav,Fear,The airplane is almost full,factual_statement
7339,kaggle/input/cremad/AudioWAV/1090_TAI_HAP_XX.wav,Happy,The airplane is almost full,factual_statement
7340,kaggle/input/cremad/AudioWAV/1090_TAI_NEU_XX.wav,Neutral,The airplane is almost full,factual_statement
7341,kaggle/input/cremad/AudioWAV/1090_TAI_SAD_XX.wav,Sad,The airplane is almost full,factual_statement
7342,kaggle/input/cremad/AudioWAV/1090_TIE_ANG_XX.wav,Anger,That is exactly what happened,narrative
7343,kaggle/input/cremad/AudioWAV/1090_TIE_DIS_XX.wav,Disgust,That is exactly what happened,narrative
7344,kaggle/input/cremad/AudioWAV/1090_TIE_FEA_XX.wav,Fear,That is exactly what happened,narrative
7345,kaggle/input/cremad/AudioWAV/1090_TIE_HAP_XX.wav,Happy,That is exactly what happened,narrative
7346,kaggle/input/cremad/AudioWAV/1090_TIE_NEU_XX.wav,Neutral,That is exactly what happened,narrative
7347,kaggle/input/cremad/AudioWAV/1090_TIE_SAD_XX.wav,Sad,That is exactly what happened,narrative
7348,kaggle/input/cremad/AudioWAV/1090_TSI_ANG_XX.wav,Anger,The surface is slick,factual_statement
7349,kaggle/input/cremad/AudioWAV/1090_TSI_DIS_XX.wav,Disgust,The surface is slick,factual_statement
7350,kaggle/input/cremad/AudioWAV/1090_TSI_FEA_XX.wav,Fear,The surface is slick,factual_statement
7351,kaggle/input/cremad/AudioWAV/1090_TSI_HAP_XX.wav,Happy,The surface is slick,factual_statement
7352,kaggle/input/cremad/AudioWAV/1090_TSI_NEU_XX.wav,Neutral,The surface is slick,factual_statement
7353,kaggle/input/cremad/AudioWAV/1090_TSI_SAD_XX.wav,Sad,The surface is slick,factual_statement
7354,kaggle/input/cremad/AudioWAV/1090_WSI_ANG_XX.wav,Anger,We'll stop in a couple of minutes,narrative
7355,kaggle/input/cremad/AudioWAV/1090_WSI_DIS_XX.wav,Disgust,We'll stop in a couple of minutes,narrative
7356,kaggle/input/cremad/AudioWAV/1090_WSI_FEA_XX.wav,Fear,We'll stop in a couple of minutes,narrative
7357,kaggle/input/cremad/AudioWAV/1090_WSI_HAP_XX.wav,Happy,We'll stop in a couple of minutes,narrative
7358,kaggle/input/cremad/AudioWAV/1090_WSI_NEU_XX.wav,Neutral,We'll stop in a couple of minutes,narrative
7359,kaggle/input/cremad/AudioWAV/1090_WSI_SAD_XX.wav,Sad,We'll stop in a couple of minutes,narrative
7360,kaggle/input/cremad/AudioWAV/1091_DFA_ANG_XX.wav,Anger,Don't forget a jacket,request_command
7361,kaggle/input/cremad/AudioWAV/1091_DFA_DIS_XX.wav,Disgust,Don't forget a jacket,request_command
7362,kaggle/input/cremad/AudioWAV/1091_DFA_FEA_XX.wav,Fear,Don't forget a jacket,request_command
7363,kaggle/input/cremad/AudioWAV/1091_DFA_HAP_XX.wav,Happy,Don't forget a jacket,request_command
7364,kaggle/input/cremad/AudioWAV/1091_DFA_NEU_XX.wav,Neutral,Don't forget a jacket,request_command
7365,kaggle/input/cremad/AudioWAV/1091_DFA_SAD_XX.wav,Sad,Don't forget a jacket,request_command
7366,kaggle/input/cremad/AudioWAV/1091_IEO_ANG_HI.wav,Anger,It's eleven o'clock,factual_statement
7367,kaggle/input/cremad/AudioWAV/1091_IEO_ANG_LO.wav,Anger,It's eleven o'clock,factual_statement
7368,kaggle/input/cremad/AudioWAV/1091_IEO_ANG_MD.wav,Anger,It's eleven o'clock,factual_statement
7369,kaggle/input/cremad/AudioWAV/1091_IEO_DIS_HI.wav,Disgust,It's eleven o'clock,factual_statement
7370,kaggle/input/cremad/AudioWAV/1091_IEO_DIS_LO.wav,Disgust,It's eleven o'clock,factual_statement
7371,kaggle/input/cremad/AudioWAV/1091_IEO_DIS_MD.wav,Disgust,It's eleven o'clock,factual_statement
7372,kaggle/input/cremad/AudioWAV/1091_IEO_FEA_HI.wav,Fear,It's eleven o'clock,factual_statement
7373,kaggle/input/cremad/AudioWAV/1091_IEO_FEA_LO.wav,Fear,It's eleven o'clock,factual_statement
7374,kaggle/input/cremad/AudioWAV/1091_IEO_FEA_MD.wav,Fear,It's eleven o'clock,factual_statement
